,Dimension_0,Dimension_1,Dimension_2,Dimension_3,Dimension_4,Dimension_5,Dimension_6,Dimension_7,Dimension_8,Dimension_9,Dimension_10,Dimension_11,Dimension_12,Dimension_13,Dimension_14,Dimension_15,Dimension_16,Dimension_17,Dimension_18,Dimension_19,Dimension_20,Dimension_21,Dimension_22,Dimension_23,Dimension_24,Dimension_25,Dimension_26,Dimension_27,Dimension_28,Dimension_29,Dimension_30,Dimension_31,Dimension_32,Dimension_33,Dimension_34,Dimension_35,Dimension_36,Dimension_37,Dimension_38,Dimension_39,Dimension_40,Dimension_41,Dimension_42,Dimension_43,Dimension_44,Dimension_45,Dimension_46,Dimension_47,Dimension_48,Dimension_49,Dimension_50,Dimension_51,Dimension_52,Dimension_53,Dimension_54,Dimension_55,Dimension_56,Dimension_57,Dimension_58,Dimension_59,Dimension_60,Dimension_61,Dimension_62,Dimension_63,Dimension_64,Dimension_65,Dimension_66,Dimension_67,Dimension_68,Dimension_69,Dimension_70,Dimension_71,Dimension_72,Dimension_73,Dimension_74,Dimension_75,Dimension_76,Dimension_77,Dimension_78,Dimension_79,Dimension_80,Dimension_81,Dimension_82,Dimension_83,Dimension_84,Dimension_85,Dimension_86,Dimension_87,Dimension_88,Dimension_89,Dimension_90,Dimension_91,Dimension_92,Dimension_93,Dimension_94,Dimension_95,Dimension_96,Dimension_97,Dimension_98,Dimension_99,Dimension_100,Dimension_101,Dimension_102,Dimension_103,Dimension_104,Dimension_105,Dimension_106,Dimension_107,Dimension_108,Dimension_109,Dimension_110,Dimension_111,Dimension_112,Dimension_113,Dimension_114,Dimension_115,Dimension_116,Dimension_117,Dimension_118,Dimension_119,Dimension_120,Dimension_121,Dimension_122,Dimension_123,Dimension_124,Dimension_125,Dimension_126,Dimension_127
miRNA_10,0.28290167,0.047566444,0.022247782,-0.06713513,0.07669878,-0.13357829,-0.14776024,-0.111399084,0.010585371,-0.10091238,0.35359576,-0.08676584,0.055655543,-0.29933274,0.17600434,0.068628,-0.2099045,0.104586296,-0.4039955,-0.077213034,0.19235106,-0.064370796,0.06799158,-0.54253006,-0.19309996,0.27307114,-0.50230616,-0.08870443,-0.47134754,0.21649298,-0.37807146,-0.15656325,-0.24180788,0.18554929,0.024594571,-0.18349834,0.2674027,0.1294096,0.09816807,-0.2641819,0.032541163,0.015942384,-0.28838113,0.23198265,0.28529584,0.028856551,-0.26581383,0.08366793,0.1827956,0.23851644,-0.14166212,-0.17530225,-0.11574557,0.022797206,0.10616215,-0.12152,0.04754552,-0.2725776,0.10231609,-0.413274,-0.29640913,0.0264247,0.071815394,-0.17513217,0.078312166,-0.12453517,0.10831601,-0.19952677,0.22889116,-0.3091189,-0.1713171,-0.2637127,0.17817171,-0.19979878,0.27541223,0.26519465,0.14728923,0.11005772,-0.095346294,-0.14000775,-0.15233535,0.20942947,0.22631206,-0.020353895,-0.25380215,0.13123518,-0.002948651,-0.20798849,0.007803347,-0.2640006,-0.41786292,-0.14821118,0.29886043,-0.2018806,0.25672406,0.05162068,0.23139939,-0.09201765,0.49417967,-0.13811618,-0.016360365,0.032377787,0.17037396,0.08865778,-0.100143135,-0.009563825,-0.14646956,0.094615154,0.061970606,0.030759797,0.36523843,0.25580168,0.10033977,0.11961665,-0.060575742,-0.12443157,0.08329019,0.0422514,-0.32989568,0.03165509,0.007851959,-0.067409106,0.0853411,0.2308927,0.014130283,-0.12954171,-0.17019558,0.09978183
miRNA_11,0.32054117,0.09516119,0.03190789,0.047015693,-0.022289615,-0.067594856,0.019267492,-0.13245289,-0.00073943636,-0.08299436,0.4758663,0.063929535,0.013443735,-0.2913927,0.16410792,0.13581462,-0.24663818,0.1572482,-0.3189775,-0.13089886,0.05203698,0.030867884,0.0428651,-0.47948134,-0.22713737,0.22487244,-0.43008435,-0.091116935,-0.55687046,0.24356568,-0.32410267,-0.2573274,-0.1512072,0.30669612,0.097397305,-0.016977021,0.3050063,0.09126443,0.1887517,-0.20076595,0.0076602423,-0.01967171,-0.3204538,0.163945,0.21407923,-0.011838528,-0.2809059,0.07845661,0.3081531,0.2361435,-0.077638656,-0.15766579,-0.13231887,0.056749936,0.062628426,-0.08999396,0.019912884,-0.3659193,0.15772088,-0.34337705,-0.25954023,0.056158923,0.08860664,-0.13686801,0.16648927,-0.038064044,-0.10559887,-0.118080564,0.20948514,-0.30223238,-0.24198289,-0.2132518,0.27061367,-0.22531548,0.36034048,0.30441648,0.2356968,0.15599877,0.00014158677,-0.19735795,-0.17077285,0.09397345,0.34698159,-0.06732998,-0.3740949,0.013192641,-0.14762984,-0.29366368,0.027783768,-0.29652345,-0.3460358,-0.16591153,0.22091155,-0.14783874,0.16330776,0.069753975,0.116959915,-0.10368317,0.44529378,-0.042827133,-0.113085054,-0.07173373,0.23248701,0.105779245,-0.07469093,-0.042185158,-0.10047385,0.059140403,0.18771201,-0.08612796,0.42686492,0.35199824,-0.023900142,0.057942417,-0.08258159,-0.17201698,0.061250858,0.12320921,-0.25828516,0.02660097,0.0044254335,-0.06949815,0.086972214,0.20589118,-0.038687993,-0.13478273,-0.07979332,0.092490114
miRNA_12,0.13684909,0.12808865,0.023602936,-0.06471672,-0.15830623,0.07202341,-0.1868235,-0.1501745,0.45617765,0.047911376,0.38460097,-0.33876348,-0.15868615,0.039905436,-0.03228213,0.19765006,-0.16623068,-0.08714102,-0.084133156,0.05793943,0.04025824,-0.16177236,-0.13174973,-0.18437132,-0.36914188,0.077735044,-0.15307364,-0.19681904,-0.30330017,0.14152186,0.19850263,-0.23573548,0.07758237,-0.31626308,-0.07896846,0.12903231,0.34346232,-0.2790438,0.31033248,0.07438033,-0.037097,-0.07751613,-0.45795956,-0.39285126,0.016618878,-0.13358727,0.18807001,-0.055222433,-0.018076599,-0.039904073,-0.26641253,-0.070239566,0.035928305,0.12559299,0.039871898,-0.2716274,-0.027282467,-0.20948581,0.07374159,-0.47378805,-0.20575336,0.09774781,0.18226315,0.023860695,0.39836884,-0.28392753,-0.039906383,0.12718695,-0.09418078,-0.3623319,-0.15396115,-0.3770424,-0.025863279,-0.23868872,0.24414535,0.3165584,0.21886407,-0.12008938,0.03960809,-0.19857162,-0.25009447,-0.14974783,0.03278983,-0.038968123,-0.059836864,-0.09056495,0.047027167,-0.11013039,0.0034167774,0.024956636,-0.35612506,-0.10184916,0.25356796,-0.22171056,0.07252691,-0.011943537,0.3048938,-0.39128432,0.058310267,-0.10874905,-0.29280713,0.0790783,0.27993983,0.28318444,-0.5153145,-0.2493796,-0.12688152,-0.22724667,0.11035153,-0.2290746,0.31739908,-0.1678068,-0.14792506,-0.04504047,0.076517954,0.020264542,0.2138451,0.3184176,-0.016114825,-0.15866508,0.06614964,-0.3099796,0.17736964,0.23869516,-0.033978626,0.095597245,-0.38070965,-0.2953301
miRNA_13,0.17679909,0.28026938,0.0541029,-0.15549387,-0.31927094,0.27259043,0.22502348,-0.2958018,-0.27292192,0.07978018,0.488041,-0.27105048,-0.061608765,-0.2751343,-0.44909766,0.14820212,-0.018692013,-0.3012009,-0.25804943,-0.13757621,-0.031689934,-0.07071914,-0.13056557,-0.45013183,-0.032127723,0.11927676,0.04579814,0.25890785,-0.18050358,0.3857776,-0.034704305,-0.28604728,0.36049291,-0.027563224,-0.0072093997,0.22742334,0.28797504,-0.0256538,-0.31218842,-0.141224,-0.039246242,-0.030630661,-0.42551652,-0.093958095,0.26283294,0.15575667,-0.07994023,-0.23567803,0.15855622,-0.13978145,-0.26275203,-0.026363526,-0.072151534,0.35736504,0.14246625,0.2627718,-0.014066049,-0.33318788,0.20040557,0.10082303,-0.23449674,0.05612117,-0.05655022,0.19690326,-0.06577451,-0.027392669,-0.041932173,-0.18026705,0.41498527,-0.26393738,-0.23736508,-0.19428562,-0.12105526,-0.43397707,0.36090878,0.017323367,0.31693053,0.11104424,-0.24061808,-0.59811646,-0.37430504,0.2521881,0.16638641,0.2852747,-0.32809705,-0.039892435,-0.10326833,-0.2659862,-0.15084252,-0.30500284,-0.20581926,-0.009719281,0.23519517,-0.21438316,0.14946233,0.14264272,-0.107375585,-0.07177972,0.36492646,-0.31562063,0.09386957,-0.27376214,-0.065218605,-0.026647171,0.11601063,0.07230371,0.007330479,-0.31011716,0.3761481,-0.29578415,0.16324921,0.3805976,-0.016882678,0.053339224,-0.11309262,0.020174447,0.29176557,0.3543143,-0.03366835,-0.13902391,0.1528806,0.24818493,-0.119317,0.2614949,-0.15830949,-0.016442254,0.16131368,0.100267835
miRNA_14,0.3113668,-0.15371192,0.042340923,0.099253185,0.15957265,-0.15675744,0.35380253,-0.09080609,0.29774767,0.2377929,0.378949,-0.25083154,-0.020552522,-0.39473388,0.3232332,0.097434774,0.059869047,0.0078109154,-0.1664275,0.3209804,0.08459847,0.049567055,0.0015343868,-0.25229478,-0.0057555637,0.16520576,-0.08254542,0.047490347,-0.21390174,0.13524497,-0.24326546,-0.27699172,-0.5444753,-0.014463535,-0.061633322,0.16153741,0.16513263,-0.23026751,0.109437086,0.017701847,0.057108764,0.11437904,-0.2056616,0.27495474,0.24247469,0.11614652,0.04124188,0.21868192,0.117548876,0.11856527,0.35723865,-0.3503252,-0.15869293,0.10078532,0.09907963,-0.2680035,-0.16247195,0.17831786,-0.116863996,0.17088789,0.10245223,-0.23623554,-0.115091436,-0.19901979,0.3499024,-0.039477922,0.07798748,0.07898266,0.03443964,-0.012999501,-0.26022908,0.21265315,0.20852757,0.03461064,0.35372126,-0.44959116,0.04573077,-0.24625432,-0.50271475,0.22243828,-0.14714052,0.1524531,-0.06444702,0.08475277,0.006839316,0.5495758,-0.018076131,0.16306444,0.5303086,-0.0041922233,0.29661095,-0.14204164,-0.16834761,0.21516615,-0.19207609,0.2593029,-0.46560138,-0.12455163,0.18969613,0.108681224,-0.5926987,0.00886093,0.01621128,-0.27435422,0.07075088,-0.3112604,-0.27384445,-0.47524774,-0.16615915,0.20033488,0.08211431,-0.22749168,0.063716576,-0.023139235,-0.3150052,-0.13330796,-0.13135144,0.16301511,0.11428869,0.15494801,-0.024836395,0.16247414,-0.08176515,0.029856745,-0.19007252,-0.12107997,-0.016479254,0.07480409
miRNA_15,0.249397,-0.04166939,-0.12082522,0.13631776,-0.14207044,0.024995435,0.03804193,0.071737766,0.16589102,0.26578858,0.42468238,-0.086221956,-0.12359372,-0.4647194,-0.014603712,0.14510468,0.21560869,-0.25560874,-0.2609828,0.42542753,-0.18690756,0.104032926,0.054253537,-0.055275418,-0.47964278,-0.031380326,0.08702126,0.25654092,-0.2937157,0.23991309,-0.19980955,-0.27153426,-0.23957019,-0.0054973396,-0.017055374,-0.34884253,0.57370234,-0.071392424,0.029340802,0.36613336,0.1414276,0.13886875,-0.47414446,0.20077175,0.36364293,0.4204664,-0.3548161,-0.06231612,0.24187474,0.022464424,0.021616613,0.09040761,0.0489721,0.28755614,0.008446485,-0.06016607,-0.36294934,-0.29543972,0.18618952,0.032946754,0.011116211,0.36636242,0.16219056,0.013331091,0.25608724,0.09920212,0.17963035,0.055841673,-0.0032645094,-0.38971707,-0.17496745,0.060447652,-0.017521918,-0.093962826,0.06337575,0.03331217,0.032183744,0.01611326,-0.120993406,-0.21653347,0.010191525,-0.0036139903,0.13949294,-0.31983638,-0.17076844,0.18433307,0.19212796,-0.14704221,0.11081867,0.29996789,-0.18110022,-0.14555788,0.34274966,0.29805425,0.14123625,-0.032556877,0.19082703,-0.07069945,-0.007730029,0.010721701,-0.12791829,0.27994245,0.08733363,0.026917199,-0.059590258,-0.22511919,0.070829265,0.019570325,-0.24383011,0.13081288,-0.25829148,-0.16338669,0.10726131,0.0037356413,-0.049991596,-0.041933265,-0.40561637,0.08597091,0.011046868,0.32309872,-0.040390816,0.2141095,0.036632642,-0.150019,-0.00035581988,-0.21378739,0.2731818,-0.039508197
miRNA_16,0.3058805,-0.09756427,-0.24016242,0.13845211,-0.044741176,0.15730043,0.081841156,0.06457541,0.109967366,0.19409162,0.45651245,-0.11996948,-0.17660804,-0.55035174,-0.17451733,0.20430604,0.2146345,-0.2752614,-0.20356686,0.5668141,-0.30811736,0.047420546,0.14689612,0.03789892,-0.5109408,-0.035852104,0.10776136,0.22256961,-0.28962043,0.25824872,-0.1493666,-0.18922238,-0.38714018,0.009028943,-0.104297176,-0.35219496,0.52257985,-0.02032829,0.018493203,0.21651317,0.08345835,0.18252479,-0.3940997,0.25560918,0.34362763,0.41273156,-0.2981101,-0.08355819,0.4279911,-0.09079296,0.16891122,0.07771505,0.017178364,0.4842701,-0.015963066,-0.2305663,-0.38436782,-0.26656556,0.23675932,-0.026595546,-0.053255938,0.31196922,0.15530595,-0.042010717,0.30176228,-0.031752244,0.09097239,0.09687499,0.07739013,-0.25997415,-0.16095603,0.16535851,0.028003173,0.021548666,0.06534832,0.1623573,-0.09362002,-0.036511134,-0.0933735,-0.20683384,-0.028420424,0.0019550163,0.07610397,-0.28576696,0.041414034,0.3131235,0.27991205,-0.106086746,0.07108927,0.30530268,-0.11232535,-0.05960578,0.34623218,0.23964389,0.014668773,-0.060843807,0.1774488,0.010270571,0.04533037,0.003815863,-0.1835282,0.27593514,0.078784116,0.0334042,-0.10470535,-0.115241475,0.06243686,-0.06624776,-0.15459748,0.10456421,-0.2562609,-0.17590617,0.13723738,0.13408828,-0.032985557,-0.05366313,-0.47114795,0.080621235,-0.06909151,0.22587258,0.073687494,0.26513797,0.007228855,-0.17321138,0.03288933,-0.30172163,0.27055597,-0.015087389
miRNA_17,0.14845724,0.09661167,0.024977546,-0.18878879,0.22075734,-0.45638052,0.32489684,0.12940717,0.32181707,-0.06262628,-0.014071772,-0.18471885,-0.1512134,-0.19940911,-0.20298688,0.34234992,0.018285392,-0.10981519,-0.14240915,-0.13220868,0.20805195,0.07811886,0.27763876,0.006816932,-0.18950397,0.42151874,-0.39448598,0.004567408,0.11120252,0.0023529883,-0.37616172,0.1965968,0.18241543,-0.23115839,0.19379859,0.09989554,0.24935219,-0.2280644,-0.007081799,-0.564653,-0.16345486,-0.46660492,0.1811977,0.0002078209,0.27411726,-0.21896033,-0.18412063,0.02817953,0.23148978,0.19202173,0.28913954,0.7840804,0.12232669,0.48116446,0.043811094,0.027973065,0.09467318,-0.21630506,-0.20481588,0.17462315,-0.13484448,0.13211498,-0.5914566,-0.22917539,0.122837625,-0.05752506,-0.070060514,-0.14399436,0.060490824,-0.45876312,-0.16555083,0.09934399,0.18453513,0.08942095,0.015047693,-0.27851266,0.008469891,0.007328518,-0.036816824,-0.08241615,-0.22442266,0.02183129,0.122843824,0.15536813,-0.0039357473,0.23377278,0.03205289,-0.08159722,-0.5668858,-0.15652578,0.053066336,0.038675897,0.03617075,-0.22612233,0.13954909,0.23413244,0.15338828,-0.52933073,0.41987532,0.04468056,0.21627505,0.036665294,0.46643385,-0.2000478,0.06940853,0.26069808,0.0887572,0.20392475,-0.47279486,-0.12478398,0.075067,-0.2835984,-0.12779586,-0.16176003,0.4406387,0.13803768,0.14885491,0.3877686,0.0038549192,0.10579742,0.09834536,-0.27210742,-0.10180896,-0.06042846,0.274815,-0.20687814,-0.765573,0.21279371
miRNA_18,-0.08826252,0.21553065,-0.30385917,-0.048260774,0.15634625,0.021489186,-0.037819464,-0.224918,0.28407955,0.1488492,0.2557721,-0.20654094,0.38852072,0.0888002,-0.07612558,0.016815228,-0.026265593,0.17841399,0.03714827,0.50451016,-0.2936017,0.17469235,0.3929774,-0.3345477,-0.013377408,0.09648182,-0.21484232,0.18455598,0.0008355098,0.17175348,-0.0233949,0.16245924,-0.3596746,-0.29695836,0.21418191,0.078153044,0.10074133,0.2665956,-0.1897098,-0.076512866,-0.034605347,-0.17067331,-0.108824454,-0.37033847,0.30274826,0.3278605,0.14609288,0.016759349,0.17342025,-0.15819971,0.14675885,0.09248406,0.28108746,0.111321226,-0.0725221,-0.21777977,0.19490609,0.082030624,0.5838792,0.0835635,-0.2366011,0.58241004,-0.0294002,-0.05255914,0.49092606,-0.18253298,-0.022436086,-0.035411943,-0.0029801175,0.28954983,-0.3078671,0.24769111,0.029323261,-0.17682387,0.28890756,-0.25256097,0.13461334,0.07644978,-0.22530897,-0.24595602,0.09125086,0.14078811,-0.14143518,-0.014704544,-0.046019834,0.15344864,-0.08233781,-0.29245692,0.28294656,0.27131772,-0.41160864,-0.11346197,0.047635354,0.23636042,0.045619223,-0.015831113,-0.16739747,-0.14179021,0.12919274,-0.04785306,0.21964858,-0.087853864,0.003086682,0.31452233,0.08183979,0.016747002,-0.07994914,-0.21318552,0.17426917,-0.04344843,-0.0020521819,-0.21472268,-0.38226616,-0.053646732,0.18499793,-0.218485,-0.020247303,0.4282524,-0.24305871,-0.042018205,0.04300112,-0.366487,0.1555453,0.02258557,-0.11233898,0.1657121,-0.1605526,-0.03983076
miRNA_19,0.030965397,-0.12325808,-0.15104784,-0.083571784,0.33866018,0.5154677,-0.2907922,0.51924574,-0.07584885,0.3822386,0.12473781,-0.052552022,-0.046699107,-0.13549246,-0.013144047,0.124222904,0.12650982,0.106541425,-0.2561316,-0.12719989,0.6363953,-0.053146895,0.013409932,-0.28650188,0.029660396,-0.0017400583,0.048280265,-0.124506615,-0.17959449,0.05229136,-0.15431702,-0.20893557,0.21064171,-0.44795665,-0.050886072,0.22301611,0.5065017,0.22430758,0.03521192,0.059730258,0.12680827,0.17462184,-0.18126772,-0.02821322,0.26539263,0.22121632,0.04118869,0.07338791,-0.022374418,0.03171419,-0.38862014,0.006400008,-0.013324371,0.35288206,0.005111746,-0.2164588,0.47989932,-0.23304729,-0.094809584,0.08313972,-0.05135219,-0.08613091,-0.41256678,0.03048858,0.11800009,-0.25872695,-0.09052199,-0.015640693,-0.1754037,0.19644947,-0.07842176,0.018848011,-0.3364642,-0.35755908,-0.035641357,0.010847877,-0.2709357,0.0460605,-0.21574324,-0.15697333,0.1479454,-0.2501401,-0.29008397,-0.08378041,0.19570747,0.28096753,-0.070342235,-0.21606459,-0.033838157,0.10154729,-0.13455689,0.058798876,0.13074122,0.054776188,0.16421156,-0.017981617,-0.0243756,-0.2010071,-0.15359047,-0.20909499,0.009039351,0.20556411,-0.06647346,0.35362548,0.12102226,0.09640466,0.21126132,0.01399708,0.010840408,-0.025714826,-0.4018384,-0.18936597,-0.0284,0.13152193,0.5066733,0.11777887,0.08747239,0.10742637,-0.22680287,-0.043878328,-0.107241206,0.29427004,-0.09848957,0.09131203,-0.14990449,0.25017357,0.10459023,0.3661496
miRNA_20,-0.24270381,-0.19594994,0.05860036,0.3090059,0.20559211,0.3090973,0.12764949,-0.3771436,-0.028834602,0.014988265,-0.063313335,-0.22235243,0.4480883,-0.35926417,-0.2098771,0.099046685,0.10270009,0.25487214,-0.18722172,0.22367036,0.3704038,0.28229535,0.09261825,-0.26500064,0.10833561,0.34764558,-0.09220894,0.35765776,-0.055649303,0.01845648,0.039304823,0.14871544,-0.15785687,0.063162364,-0.013710276,0.37439728,0.5347569,0.022904895,0.17354661,-0.36247605,0.038229316,0.03620564,-0.31951666,-0.2695213,-0.10354088,0.14055012,-0.4741501,0.0077728936,0.08797823,0.14199916,0.05732498,0.060942914,0.17852144,0.036590315,0.028081272,0.055275872,0.16867207,-0.33855745,0.07759142,-0.07664311,-0.029336194,0.10906458,-0.064736806,0.3589403,0.019360676,-0.24270247,-0.3758314,0.07440506,0.1034694,-0.033366308,0.010971806,-0.062023662,-0.16052064,-0.117665455,0.25048175,0.068388626,-0.25651234,-0.060636833,0.2293128,-0.13373007,-0.00450665,-0.058673006,0.108341485,-0.16865797,0.13339365,-0.058154296,-0.008255016,-0.3693185,-0.16098203,0.31593794,-0.21487449,0.12673876,0.1804075,-0.19686721,0.3361605,0.4435051,-0.0005028176,0.3619576,-0.09330996,-0.12122808,0.10410765,0.040549934,0.45292005,-0.13487943,-0.014479504,0.4512652,0.12733439,-0.2625282,0.30906525,0.22108406,-0.1549361,-0.03530142,-0.0048502036,-0.090838075,0.098654486,0.2681151,0.028332355,-0.074761055,0.10623487,0.05974891,0.16747835,-0.16738737,-0.23600754,0.007920065,-0.05336489,-0.1935796,-0.24494737,-0.062050782
miRNA_21,-0.23655936,-0.20642784,0.11976635,0.2965765,0.0819637,0.25467187,0.07760691,-0.36855865,0.031315185,0.04362903,0.009247859,-0.084889345,0.48704436,-0.46657383,-0.28709,0.09665587,0.031965237,0.277784,-0.16292894,0.19861689,0.3935497,0.25048694,-0.0073636216,-0.26131755,0.08962364,0.3304633,-0.007535332,0.37344083,-0.09519736,0.22824447,-0.048160303,0.07293925,-0.23474148,0.010311979,0.06952869,0.52185684,0.5873915,0.0917153,0.1546582,-0.34722227,0.03525722,0.07726045,-0.31829983,-0.26903027,0.043848544,0.28275418,-0.33675092,-0.09472437,0.09524616,0.026847519,0.066489846,0.02246782,0.1055539,0.1083957,-0.017867453,0.09469082,0.17254326,-0.28261465,0.036128975,-0.14255674,-0.054070253,0.017157596,-0.008293774,0.2932103,-0.08945759,-0.3798138,-0.3617934,0.20769934,0.16429418,0.018899944,-0.026333699,0.020148989,-0.06803535,-0.04029379,0.3301536,0.024654265,-0.1502216,-0.124525614,0.067631856,-0.13190861,0.03936037,-0.08380662,-0.019708693,-0.15313374,0.13890907,-0.055638682,-0.0681114,-0.12369668,-0.24112505,0.20397906,-0.30500734,0.101139,0.12750192,-0.16250335,0.101590015,0.38319746,0.036205195,0.36004412,-0.036122553,-0.1322207,0.20119835,0.023659276,0.42229003,-0.11554468,0.07741146,0.5886832,0.10167742,-0.18130499,0.2975211,0.077754565,-0.11640268,-0.076334246,-0.09734529,-0.11263227,0.029910862,0.32790375,-0.10979739,-0.04960863,0.17120329,0.08919946,0.08724249,-0.07459804,-0.18915677,-0.04309348,-0.16759086,-0.14328331,-0.27495342,0.08211727
miRNA_22,-0.57011926,0.106759936,-0.078987405,0.02384414,-0.06461358,0.17290883,-0.22089009,0.086620845,-0.037185945,0.12772185,0.10634345,0.16253139,-0.020434247,-0.18563128,0.01705303,0.08575181,0.25815943,0.32145444,0.3280872,0.012930249,0.048778433,0.3223941,0.15390109,-0.30231476,-0.31308046,0.3415654,0.09423455,-0.37515554,0.18955845,-0.026441418,-0.2030414,-0.7316536,-0.0070449878,-0.3547406,-0.12453266,0.08716089,0.29918423,-0.34718716,0.21628591,-0.055976223,0.034257427,0.08441496,-0.034102954,0.020679956,0.23756972,0.4081466,-0.3467735,0.18775846,-0.052194584,0.21956901,-0.032692604,-0.25489718,-0.3714227,0.6673078,0.14517415,0.08514167,0.105881475,-0.15778258,0.061451197,0.13699473,0.015421839,-0.06394134,-0.14129804,-0.1969578,0.23473395,0.39257097,0.48813832,0.012113433,0.22031201,0.120896295,0.25357613,-0.006172512,-0.17972706,-0.3406238,-0.18029067,-0.063242935,0.31095704,0.4297304,-0.15881269,-0.18480285,0.073627844,0.077444546,-0.34672296,-0.038758643,0.19484748,0.3673111,-0.08559261,-0.24097534,-0.08487665,0.27451327,0.02647499,-0.061222307,0.0779654,-0.31317693,0.21412806,0.0052979793,0.23861781,-0.29397604,0.06953786,0.067873456,-0.30602846,0.0031339773,0.026648527,0.19716527,0.25633973,-0.016797867,-0.44418162,-0.09997545,0.07399573,0.13747808,-0.21126106,-0.33394694,0.32682782,-0.26794088,0.09173004,0.13290885,-0.05819847,0.02562601,0.113615006,0.05372791,0.029176991,-0.0020206997,-0.30613795,-0.104540706,0.14872432,0.018789051,-0.22703683,-0.040169455
miRNA_23,-0.013312705,-0.21774438,0.011464717,-0.15716553,-0.3330921,-0.033405792,0.7234448,-0.020621428,0.08787134,0.094295435,0.28122556,-0.25585565,0.12593195,-0.11113581,0.6607785,-0.01725122,-0.5005985,-0.011973284,0.6205505,0.13273816,0.0032072489,0.57434464,-0.41804492,-0.10873427,-0.23941095,0.29520768,0.30588952,-0.24174093,-0.47336647,-0.14242402,-0.438024,0.22288923,0.39251214,-0.11371835,0.046904456,0.30783096,0.4177591,-0.06522336,0.04978118,-0.030158047,0.4764225,-0.0005961481,0.12490791,0.3013794,0.13823245,0.058807056,-0.19747306,-0.26036295,-0.124168426,-0.20272918,-0.21875428,-0.072239034,0.105488576,-0.07507341,-0.07178549,-0.5551156,0.19135801,-0.0069980747,0.22756474,-0.009455388,-0.23018062,-0.07146215,-0.08626381,0.30295363,0.4831462,0.053524192,0.5268317,0.26847342,0.09644055,0.14313589,0.015860891,0.2885171,-0.41251105,-0.403873,0.0048947204,0.03246643,-0.69072884,-0.14415585,-0.14638014,-0.3128698,-0.3063175,0.021816647,0.18467295,0.02793713,0.19093156,-0.22622313,0.27288973,0.23982541,-0.075180314,0.24438962,-0.7429948,-0.020429058,-0.32003835,0.27749437,0.09650066,-0.45887396,0.30031347,0.47644854,0.1276924,0.22103287,-0.030536026,-0.0013155709,-0.16112503,-0.19237141,0.058140773,0.34701356,-0.0115386965,0.09691207,-0.09738849,0.27928805,-0.24524751,0.25360742,0.38089582,0.017498726,0.0719601,0.11980149,0.14342046,0.52844894,0.036088467,-0.25552315,0.17140125,-0.40668643,-0.5594218,-0.021427382,-0.24219866,-0.21797857,0.11242205,0.33665353
miRNA_24,0.1126379,0.021201098,-0.14165847,0.12560926,0.32997447,0.01863827,0.29750544,-0.06482114,0.00466083,0.13788722,0.10227792,0.19646378,0.12702882,-0.069774546,-0.37859225,-0.15000421,-0.14229034,-0.5290657,-0.009814139,-0.105407886,-0.11845507,-0.3073377,0.49951586,-0.13327374,-0.008253657,0.102362424,0.13949671,-0.14394142,0.07306898,-0.013181719,0.09906449,-0.08358537,0.5223684,-0.37879395,-0.37408113,0.32253334,-0.033993036,0.047180403,-0.11062222,-0.08505818,-0.5860855,-0.42780474,-0.21608162,-0.5773502,0.57931024,-0.12329808,0.0911038,0.025242846,0.28461435,0.418226,-0.26651534,-0.1434501,0.49403548,-0.010364345,-0.26663783,0.17016444,0.028439302,0.012005039,-0.40156743,0.029455414,0.08323694,0.16115771,0.13191667,-0.3557905,0.25082177,-0.26306033,-0.093437314,0.21120301,-0.4441697,0.080053814,0.23096853,0.25286105,-0.046377532,-0.23498665,0.50092715,0.16948575,0.13030142,-0.03264705,-0.3099928,-0.044323303,0.1337171,0.010527306,0.09750139,-0.14126739,0.7087291,0.20578903,-0.44022018,-0.19820349,-0.20629111,0.19931631,-0.14539,-0.030451555,-0.19139686,-0.19758384,0.4132081,-0.06769182,-0.019757928,-0.17259844,0.48162094,0.25888833,-0.3046612,0.3163591,0.2547282,0.18564777,0.50511676,-0.03840887,0.02413541,-0.042653847,0.11102182,0.40828165,0.17260407,0.13948067,0.1668568,0.104163714,0.37196693,0.066079676,0.18294404,0.2000477,0.26452917,0.0319562,-0.05357115,-0.09897817,-0.21454735,0.18466932,0.17333257,-0.4249996,-0.60207045,-0.10258537
